timestamp,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,wind_dir_deg,solar_rad_wm2,weather_code,city,latitude,longitude,source
2026-05-24 00:00:00,25.4,57,0.0,7.1,15,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 01:00:00,24.5,59,0.0,4.8,347,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 02:00:00,24.0,60,0.0,4.3,355,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 03:00:00,22.5,66,0.0,5.8,353,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 04:00:00,21.7,73,0.0,6.2,339,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 05:00:00,22.3,61,0.0,2.9,30,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 06:00:00,21.7,62,0.0,8.0,5,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 07:00:00,19.7,72,0.0,7.2,3,7.7,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 08:00:00,22.6,62,0.0,2.9,90,108.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 09:00:00,24.3,56,0.0,7.0,111,275.7,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 10:00:00,26.1,50,0.0,6.0,107,453.7,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 11:00:00,28.0,46,0.0,4.8,132,621.1,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 12:00:00,30.8,39,0.0,5.2,115,759.3,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 13:00:00,32.4,32,0.0,9.5,81,843.2,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 14:00:00,33.3,30,0.0,12.0,69,886.2,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 15:00:00,33.9,28,0.0,12.0,106,885.6,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 16:00:00,34.3,27,0.0,10.5,112,841.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 17:00:00,34.6,26,0.0,11.9,104,751.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 18:00:00,34.6,26,0.0,14.9,98,615.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-05-24 19:00:00,34.3,26,0.0,17.4,96,449.8,0,Bordeaux,44.8378,-0.5792,open-meteo
