timestamp,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,wind_dir_deg,solar_rad_wm2,weather_code,city,latitude,longitude,source
2026-08-01 00:00:00,20.2,75,0.0,6.1,273,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 01:00:00,19.7,77,0.0,5.5,293,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 02:00:00,19.3,78,0.0,5.4,270,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 03:00:00,19.2,78,0.0,5.0,270,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 04:00:00,19.0,78,0.0,5.6,285,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 05:00:00,18.5,79,0.0,5.3,242,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 06:00:00,18.1,81,0.0,5.9,223,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 07:00:00,17.8,83,0.0,5.6,243,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 08:00:00,18.5,81,0.0,3.3,264,58.6,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 09:00:00,20.4,73,0.0,3.3,264,195.2,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 10:00:00,22.1,61,0.0,5.1,315,377.3,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 11:00:00,23.7,56,0.0,1.0,45,561.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 12:00:00,25.4,52,0.0,4.0,117,696.0,2,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 13:00:00,27.0,49,0.0,8.3,85,724.5,1,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 14:00:00,28.4,44,0.0,6.9,84,856.5,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 15:00:00,29.3,42,0.0,10.4,34,863.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 16:00:00,30.0,40,0.0,6.2,36,824.7,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 17:00:00,31.0,37,0.0,6.9,28,742.3,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 18:00:00,31.4,35,0.0,5.8,30,609.6,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 19:00:00,31.6,35,0.0,4.2,59,445.8,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 20:00:00,30.1,38,0.0,16.4,285,268.5,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 21:00:00,28.2,42,0.0,10.0,283,101.9,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 22:00:00,26.9,44,0.0,7.1,285,6.2,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-01 23:00:00,26.0,44,0.0,6.4,308,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 00:00:00,25.8,43,0.0,7.9,344,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 01:00:00,25.0,44,0.0,6.3,336,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 02:00:00,24.1,48,0.0,5.5,337,0.0,2,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 03:00:00,23.4,52,0.0,4.6,315,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 04:00:00,22.9,55,0.0,4.5,331,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 05:00:00,22.4,57,0.0,4.2,340,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 06:00:00,21.7,61,0.0,2.6,124,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 07:00:00,20.1,68,0.0,4.7,247,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 08:00:00,20.8,69,0.0,4.7,212,57.9,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 09:00:00,23.0,60,0.0,3.8,197,211.4,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 10:00:00,25.1,52,0.0,3.3,174,389.7,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 11:00:00,27.6,44,0.0,3.1,135,558.6,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 12:00:00,30.0,39,0.0,2.2,99,702.2,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 13:00:00,31.9,33,0.0,5.8,86,804.6,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 14:00:00,33.2,31,0.0,1.5,76,854.7,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 15:00:00,34.5,28,0.0,3.9,124,861.1,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 16:00:00,35.4,27,0.0,3.8,139,823.1,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 17:00:00,36.7,28,0.0,1.5,346,738.4,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 18:00:00,36.0,28,0.0,23.3,290,590.3,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 19:00:00,33.5,30,0.0,16.4,285,440.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 20:00:00,32.2,32,0.0,14.1,285,262.9,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 21:00:00,29.9,37,0.0,10.8,266,98.8,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 22:00:00,28.0,40,0.0,9.7,270,5.4,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-02 23:00:00,26.4,44,0.0,9.8,262,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 00:00:00,25.4,48,0.0,9.5,261,0.0,0,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 01:00:00,24.7,50,0.0,8.1,257,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 02:00:00,23.8,57,0.0,7.5,253,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 03:00:00,22.9,72,0.0,8.5,208,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 04:00:00,22.3,78,0.0,8.9,220,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 05:00:00,21.9,81,0.0,7.7,208,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 06:00:00,21.7,83,0.0,6.7,216,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 07:00:00,21.7,83,0.0,7.6,211,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 08:00:00,22.0,82,0.0,8.9,230,36.8,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 09:00:00,23.0,76,0.0,2.5,352,121.3,55,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 10:00:00,24.8,63,0.0,5.8,270,192.9,53,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 11:00:00,26.6,52,0.0,4.7,328,468.6,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 12:00:00,25.7,67,0.0,2.2,180,631.8,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 13:00:00,27.3,58,0.0,4.3,265,674.4,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 14:00:00,29.6,45,0.0,9.1,236,826.4,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 15:00:00,30.9,49,0.0,3.1,249,807.9,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 16:00:00,31.6,47,0.0,6.4,207,595.7,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 17:00:00,30.9,48,0.0,5.1,274,508.5,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 18:00:00,30.7,49,0.0,5.2,16,506.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 19:00:00,29.7,49,0.0,13.0,312,395.3,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 20:00:00,28.6,53,0.0,15.0,281,197.7,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 21:00:00,26.8,59,0.0,12.7,313,75.6,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 22:00:00,24.5,65,0.0,10.5,311,4.6,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-03 23:00:00,23.8,68,0.0,8.9,302,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 00:00:00,23.5,70,0.0,4.7,293,0.0,1,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 01:00:00,22.6,77,0.0,7.2,276,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 02:00:00,22.1,81,0.0,4.7,293,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 03:00:00,21.6,83,0.0,3.8,319,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 04:00:00,21.2,82,0.0,5.0,291,0.0,1,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 05:00:00,20.9,83,0.0,6.2,277,0.0,2,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 06:00:00,20.7,82,0.0,7.9,273,0.0,3,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 07:00:00,20.8,82,0.0,6.6,292,0.0,2,Bordeaux,44.8378,-0.5792,open-meteo
2026-08-04 08:00:00,21.0,81,0.0,4.0,280,40.9,3,Bordeaux,44.8378,-0.5792,open-meteo
